question_id,subject_id,main_subject,old_question_id,unique_old_question_id,active,question_type,product_category,difficulty_level,created_at,updated_at
660,72,פעולות מומצאות,סח - 34 - 18,,1,Numeric bullet single choice,פסיכומטרי,6,2023-09-21T05:17:04.000000Z,2023-09-21T05:17:04.000000Z
663,72,פעולות מומצאות,סח - 34 - 19,,1,Numeric bullet single choice,פסיכומטרי,10,2023-09-21T05:28:40.000000Z,2024-01-28T08:11:09.000000Z
4910,172,כללים וסידורים,סח - 340 - 11,,1,Numeric bullet single choice,פסיכומטרי,6,2023-12-16T13:35:52.000000Z,2024-02-29T17:03:35.000000Z
4911,173,עריכת ניסוי,סח - 340 - 12,,1,Numeric bullet single choice,פסיכומטרי,3,2023-12-16T13:39:53.000000Z,2024-02-18T12:49:18.000000Z
4912,168,השלמת משפטים מילולי,סח - 341 - 13,,1,Numeric bullet single choice,פסיכומטרי,7,2023-12-16T13:43:05.000000Z,2024-03-07T10:12:59.000000Z
4913,168,השלמת משפטים מילולי,סח - 341 - 14,,1,Numeric bullet single choice,פסיכומטרי,7,2023-12-16T13:46:05.000000Z,2024-03-07T10:19:10.000000Z
4915,168,השלמת משפטים מילולי,סח - 342 - 16,,1,Numeric bullet single choice,פסיכומטרי,9,2023-12-16T13:53:28.000000Z,2024-03-07T10:30:30.000000Z
4916,172,כללים וסידורים,סח - 342 - 17,,1,Numeric bullet single choice,פסיכומטרי,6,2023-12-16T13:55:48.000000Z,2024-03-07T10:33:46.000000Z
4918,174,משמעות מילולית,סח - 343 - 20,,1,Numeric bullet single choice,פסיכומטרי,2,2023-12-16T14:01:44.000000Z,2024-02-19T10:04:18.000000Z
4919,171,שאלות פסקה,סח - 343 - 20,,1,Numeric bullet single choice,פסיכומטרי,7,2023-12-16T14:05:46.000000Z,2024-02-13T12:39:48.000000Z
4920,174,משמעות מילולית,סח - 344 - 21,,1,Numeric bullet single choice,פסיכומטרי,9,2023-12-16T14:11:13.000000Z,2024-03-20T09:51:38.000000Z
4926,173,עריכת ניסוי,סח - 344 - 23,,1,Numeric bullet single choice,פסיכומטרי,4,2023-12-17T04:34:11.000000Z,2024-02-18T12:56:19.000000Z
4927,168,השלמת משפטים מילולי,סח - 345 - 24,,1,Numeric bullet single choice,פסיכומטרי,7,2023-12-17T07:23:45.000000Z,2024-03-07T10:36:42.000000Z
4928,168,השלמת משפטים מילולי,סח - 345 - 25,,1,Numeric bullet single choice,פסיכומטרי,10,2023-12-17T07:27:25.000000Z,2024-03-07T10:44:12.000000Z
4929,168,השלמת משפטים מילולי,סח - 345 - 26,,1,Numeric bullet single choice,פסיכומטרי,8,2023-12-17T07:30:26.000000Z,2024-03-07T10:46:55.000000Z
5067,173,עריכת ניסוי,סח - 346 - 28,,1,Numeric bullet single choice,פסיכומטרי,2,2023-12-17T19:38:04.000000Z,2024-02-18T12:58:31.000000Z
5068,173,עריכת ניסוי,סח - 346 - 29,,1,Numeric bullet single choice,פסיכומטרי,8,2023-12-17T19:44:08.000000Z,2024-02-18T13:04:07.000000Z
3377,93,ממוצע,סח - 353 - 8,,1,Numeric bullet single choice,פסיכומטרי,2.5,2023-11-27T09:20:07.000000Z,2023-11-27T09:20:07.000000Z
419,71,חיובי שלילי וערך מוחלט,סח - 37 - 3,,1,Numeric bullet single choice,פסיכומטרי,7.5,2023-09-15T10:56:46.000000Z,2024-02-21T12:34:44.000000Z
423,71,חיובי שלילי וערך מוחלט,סח - 43 - 1,,1,Numeric bullet single choice,פסיכומטרי,3,2023-09-15T13:07:39.000000Z,2024-01-27T07:04:34.000000Z
424,71,חיובי שלילי וערך מוחלט,סח - 43 - 2,,1,Numeric bullet single choice,פסיכומטרי,2,2023-09-15T13:12:57.000000Z,2023-11-28T10:40:15.000000Z
425,71,חיובי שלילי וערך מוחלט,סח - 43 - 3,,1,Numeric bullet single choice,פסיכומטרי,3,2023-09-15T13:20:17.000000Z,2024-02-21T12:12:49.000000Z
426,71,חיובי שלילי וערך מוחלט,סח - 44 - 4,,1,Numeric bullet single choice,פסיכומטרי,3,2023-09-15T13:33:05.000000Z,2023-09-15T13:33:05.000000Z
427,71,חיובי שלילי וערך מוחלט,סח - 45 - 6,,1,Numeric bullet single choice,פסיכומטרי,3,2023-09-15T13:51:57.000000Z,2023-09-15T13:51:57.000000Z
428,71,חיובי שלילי וערך מוחלט,סח - 45 - 7,,1,Numeric bullet single choice,פסיכומטרי,3,2023-09-15T13:56:47.000000Z,2023-09-15T13:56:47.000000Z
439,73,שלמים,סח - 45 - 8,,1,Numeric bullet single choice,פסיכומטרי,3,2023-09-17T09:29:55.000000Z,2024-01-29T16:17:04.000000Z
440,71,חיובי שלילי וערך מוחלט,סח - 46 - 10,,1,Numeric bullet single choice,פסיכומטרי,5,2023-09-17T09:57:43.000000Z,2023-09-17T09:57:43.000000Z
441,71,חיובי שלילי וערך מוחלט,סח - 46 - 11,,1,Numeric bullet single choice,פסיכומטרי,7,2023-09-17T10:13:07.000000Z,2023-09-17T10:13:36.000000Z
445,71,חיובי שלילי וערך מוחלט,סח - 47 - 14,,1,Numeric bullet single choice,פסיכומטרי,7,2023-09-17T16:47:32.000000Z,2024-02-21T12:13:34.000000Z
481,71,חיובי שלילי וערך מוחלט,סח - 48 - 16,,1,Numeric bullet single choice,פסיכומטרי,7,2023-09-18T08:33:33.000000Z,2024-01-27T07:28:20.000000Z
484,71,חיובי שלילי וערך מוחלט,סח - 48 - 17,,1,Numeric bullet single choice,פסיכומטרי,5,2023-09-18T08:42:27.000000Z,2024-02-21T12:14:36.000000Z
497,70,התנהגות אלגברית,סח - 48 - 18,,1,Numeric bullet single choice,פסיכומטרי,8.5,2023-09-18T09:24:50.000000Z,2024-01-11T12:24:15.000000Z
542,75,אותיות וספרות,סח - 63 - 1,,1,Numeric bullet single choice,פסיכומטרי,4,2023-09-18T16:26:41.000000Z,2023-12-13T15:13:19.000000Z
545,75,אותיות וספרות,סח - 63 - 2,,1,Numeric bullet single choice,פסיכומטרי,4,2023-09-18T16:40:49.000000Z,2023-12-13T15:24:17.000000Z
547,75,אותיות וספרות,סח - 64 - 3,,1,Numeric bullet single choice,פסיכומטרי,3.5,2023-09-18T18:21:50.000000Z,2023-12-13T15:26:19.000000Z
636,75,אותיות וספרות,סח - 64 - 5,,1,Numeric bullet single choice,פסיכומטרי,5,2023-09-20T12:10:43.000000Z,2023-12-13T16:33:24.000000Z
372,67,משוואות,סח - 7 - 1,,1,Numeric bullet single choice,פסיכומטרי,4,2023-09-13T14:28:30.000000Z,2023-11-30T12:57:42.000000Z
373,67,משוואות,סח - 7 - 2,,1,Numeric bullet single choice,פסיכומטרי,3,2023-09-13T14:42:37.000000Z,2023-11-30T13:49:08.000000Z
374,67,משוואות,סח - 7 - 3,,1,Numeric bullet single choice,פסיכומטרי,3,2023-09-13T14:52:26.000000Z,2023-11-30T13:54:59.000000Z
543,70,התנהגות אלגברית,סח - 73 - 1,,1,Numeric bullet single choice,פסיכומטרי,2,2023-09-18T16:28:32.000000Z,2023-09-18T16:28:32.000000Z
544,68,ביטויים,סח - 73 - 2,,1,Numeric bullet single choice,פסיכומטרי,4,2023-09-18T16:36:38.000000Z,2023-09-18T16:36:38.000000Z
550,67,משוואות,סח - 74 - 4,,1,Numeric bullet single choice,פסיכומטרי,4,2023-09-19T05:22:43.000000Z,2023-11-30T14:07:31.000000Z
552,67,משוואות,סח - 75 - 6,,1,Numeric bullet single choice,פסיכומטרי,4,2023-09-19T05:37:56.000000Z,2023-11-30T14:11:51.000000Z
553,67,משוואות,סח - 75 - 7,,1,Numeric bullet single choice,פסיכומטרי,3.5,2023-09-19T05:41:20.000000Z,2023-11-30T14:22:09.000000Z
554,67,משוואות,סח - 75 - 8,,1,Numeric bullet single choice,פסיכומטרי,4,2023-09-19T05:50:52.000000Z,2023-11-30T16:30:09.000000Z
556,67,משוואות,סח - 76 - 10,,1,Numeric bullet single choice,פסיכומטרי,3,2023-09-19T06:09:16.000000Z,2023-12-03T06:40:04.000000Z
559,67,משוואות,סח - 77 - 1,,1,Numeric bullet single choice,פסיכומטרי,2.5,2023-09-19T06:31:23.000000Z,2023-12-03T08:03:11.000000Z
561,67,משוואות,סח - 77 - 3,,1,Numeric bullet single choice,פסיכומטרי,3,2023-09-19T07:11:39.000000Z,2023-12-03T08:07:22.000000Z
562,69,אי-שוויון,סח - 78 - 4,,1,Numeric bullet single choice,פסיכומטרי,7,2023-09-19T07:26:54.000000Z,2023-12-31T15:10:32.000000Z
568,68,ביטויים,סח - 78 - 5,,1,Numeric bullet single choice,פסיכומטרי,6,2023-09-19T08:44:21.000000Z,2023-12-21T09:54:52.000000Z
570,69,אי-שוויון,סח - 79 - 6,,1,Numeric bullet single choice,פסיכומטרי,1.5,2023-09-19T08:51:06.000000Z,2023-12-31T15:21:23.000000Z
600,67,משוואות,סח - 79 - 8,,1,Numeric bullet single choice,פסיכומטרי,6,2023-09-20T03:30:43.000000Z,2023-12-03T08:25:33.000000Z
378,67,משוואות,סח - 8 - 4,,1,Numeric bullet single choice,פסיכומטרי,6,2023-09-13T18:48:18.000000Z,2023-12-03T08:31:27.000000Z
387,67,משוואות,סח - 8 - 5,,1,Numeric bullet single choice,פסיכומטרי,4,2023-09-14T12:31:02.000000Z,2023-12-03T09:56:07.000000Z
388,67,משוואות,סח - 8 - 6,,1,Numeric bullet single choice,פסיכומטרי,3,2023-09-14T12:50:16.000000Z,2023-09-14T12:50:16.000000Z
602,69,אי-שוויון,סח - 80 - 10,,1,Numeric bullet single choice,פסיכומטרי,5,2023-09-20T03:51:12.000000Z,2023-12-31T15:57:34.000000Z
601,67,משוואות,סח - 80 - 9,,1,Numeric bullet single choice,פסיכומטרי,3,2023-09-20T03:40:37.000000Z,2023-12-03T10:09:28.000000Z
604,72,פעולות מומצאות,סח - 81 - 1,,1,Numeric bullet single choice,פסיכומטרי,5,2023-09-20T04:02:37.000000Z,2024-01-28T08:16:29.000000Z
607,71,חיובי שלילי וערך מוחלט,סח - 81 - 2,,1,Numeric bullet single choice,פסיכומטרי,5,2023-09-20T04:16:08.000000Z,2023-09-20T04:16:08.000000Z
610,70,התנהגות אלגברית,סח - 81 - 3,,1,Numeric bullet single choice,פסיכומטרי,5,2023-09-20T04:47:47.000000Z,2023-12-21T09:59:43.000000Z
611,69,אי-שוויון,סח - 82 - 4,,1,Numeric bullet single choice,פסיכומטרי,4.5,2023-09-20T05:07:56.000000Z,2023-12-03T10:30:52.000000Z
612,71,חיובי שלילי וערך מוחלט,סח - 82 - 5,,1,Numeric bullet single choice,פסיכומטרי,3,2023-09-20T05:15:40.000000Z,2023-09-20T05:15:40.000000Z
613,68,ביטויים,סח - 83 - 6,,1,Numeric bullet single choice,פסיכומטרי,6,2023-09-20T05:19:47.000000Z,2023-09-20T05:19:47.000000Z
614,71,חיובי שלילי וערך מוחלט,סח - 83 - 7,,1,Numeric bullet single choice,פסיכומטרי,5,2023-09-20T05:31:21.000000Z,2023-09-20T05:31:21.000000Z
615,71,חיובי שלילי וערך מוחלט,סח - 83 - 8,,1,Numeric bullet single choice,פסיכומטרי,7,2023-09-20T06:23:57.000000Z,2023-09-20T06:23:57.000000Z
617,67,משוואות,סח - 84 - 10,,1,Numeric bullet single choice,פסיכומטרי,7.5,2023-09-20T08:16:15.000000Z,2023-12-03T11:49:01.000000Z
618,72,פעולות מומצאות,סח - 85 - 11,,1,Numeric bullet single choice,פסיכומטרי,2,2023-09-20T08:24:36.000000Z,2024-01-28T08:19:11.000000Z
619,67,משוואות,סח - 85 - 12,,1,Numeric bullet single choice,פסיכומטרי,2.5,2023-09-20T08:32:18.000000Z,2023-12-03T11:55:06.000000Z
620,71,חיובי שלילי וערך מוחלט,סח - 85 - 13,,1,Numeric bullet single choice,פסיכומטרי,6,2023-09-20T08:41:25.000000Z,2024-12-18T12:43:36.000000Z
566,116,משולשים,סח - 89 - 3,,1,Image and text,פסיכומטרי,3,2023-09-19T08:42:31.000000Z,2023-11-30T09:46:51.000000Z
391,67,משוואות,סח - 9 - 10,,1,Numeric bullet single choice,פסיכומטרי,3.5,2023-09-14T16:29:31.000000Z,2024-12-25T15:12:18.000000Z
8381,67,משוואות,סח - 9 - 7,,1,Numeric bullet single choice,פסיכומטרי,4.5,2024-04-02T07:16:20.000000Z,2024-04-02T08:16:14.000000Z
389,67,משוואות,סח - 9 - 8,,1,Numeric bullet single choice,פסיכומטרי,5,2023-09-14T15:56:37.000000Z,2023-09-14T15:56:37.000000Z
390,67,משוואות,סח - 9 - 9,,1,Numeric bullet single choice,פסיכומטרי,6,2023-09-14T16:17:25.000000Z,2023-09-14T16:17:25.000000Z
2930,116,משולשים,סח - 90 - 5,,1,Image and text,פסיכומטרי,3,2023-11-22T09:03:32.000000Z,2024-02-18T10:07:12.000000Z
3183,116,משולשים,סח - 92 - 11,,1,Image and text,פסיכומטרי,6,2023-11-26T08:01:59.000000Z,2024-02-18T10:11:29.000000Z
3185,116,משולשים,סח - 92 - 12,,1,Image and text,פסיכומטרי,5,2023-11-26T08:09:16.000000Z,2023-11-26T08:10:24.000000Z
3190,116,משולשים,סח - 93 - 15,,1,Image and text,פסיכומטרי,8.5,2023-11-26T08:33:30.000000Z,2023-11-26T08:34:09.000000Z
3191,116,משולשים,סח - 93 - 16,,1,Numeric bullet single choice,פסיכומטרי,6,2023-11-26T08:37:22.000000Z,2024-02-18T10:23:14.000000Z
3194,116,משולשים,סח - 94 - 18,,1,Image and text,פסיכומטרי,9,2023-11-26T08:52:19.000000Z,2024-02-18T12:16:55.000000Z
3197,116,משולשים,סח - 94 - 19,,1,Image and text,פסיכומטרי,9,2023-11-26T09:04:44.000000Z,2024-02-18T12:20:33.000000Z
661,117,מרובעים,סח - 97 - 2,,1,Image and text,פסיכומטרי,3,2023-09-21T05:19:25.000000Z,2023-12-19T08:57:49.000000Z
665,118,מצולעים,סח - 97 - 3,,1,Numeric bullet single choice,פסיכומטרי,6,2023-09-21T05:35:09.000000Z,2023-12-20T09:04:56.000000Z
671,117,מרובעים,סח - 98 - 6,,1,Image and text,פסיכומטרי,6,2023-09-21T06:55:32.000000Z,2023-12-19T09:18:37.000000Z
705,117,מרובעים,סח - 98 - 7,,1,Image and text,פסיכומטרי,3.5,2023-09-21T15:32:18.000000Z,2023-12-19T09:37:03.000000Z
708,117,מרובעים,סח - 99 - 10,,1,Image and text,פסיכומטרי,6,2023-09-22T03:46:41.000000Z,2023-12-20T09:54:09.000000Z
706,118,מצולעים,סח - 99 - 8,,1,Image and text,פסיכומטרי,5,2023-09-21T15:38:06.000000Z,2023-12-20T09:57:22.000000Z
707,117,מרובעים,סח - 99 - 9,,1,Image and text,פסיכומטרי,4,2023-09-21T15:59:51.000000Z,2023-12-19T10:46:28.000000Z
900,96,צירופים,סח -232 - 21,,1,Numeric bullet single choice,פסיכומטרי,7,2023-09-26T08:11:56.000000Z,2024-01-25T08:04:59.000000Z
565,116,משולשים,סח- 89 - 2,,1,Numeric bullet single choice,פסיכומטרי,3.5,2023-09-19T08:12:40.000000Z,2023-11-30T09:40:14.000000Z
564,116,משולשים,סח- 89- 1,,1,Image and text,פסיכומטרי,2,2023-09-19T07:39:14.000000Z,2024-02-19T18:21:47.000000Z
572,116,משולשים,סח- 89- 4,,1,Image and text,פסיכומטרי,3,2023-09-19T09:01:12.000000Z,2023-11-30T09:37:53.000000Z
884,116,משולשים,סח- 90- 6,,1,Image and text,פסיכומטרי,3,2023-09-26T06:57:44.000000Z,2023-09-26T06:57:44.000000Z
1132,116,משולשים,סח- 91 - 7,,1,Image and text,פסיכומטרי,3,2023-09-30T07:31:18.000000Z,2023-09-30T07:31:18.000000Z
380,69,אי-שוויון,סח-1-15,,1,Numeric bullet single choice,פסיכומטרי,1,2023-09-14T08:29:12.000000Z,2025-03-12T13:14:30.000000Z
412,69,אי-שוויון,סח-10-17,,1,Numeric bullet single choice,פסיכומטרי,3,2023-09-15T07:34:40.000000Z,2024-01-02T16:03:45.000000Z
413,69,אי-שוויון,סח-11-17,,1,Numeric bullet single choice,פסיכומטרי,4,2023-09-15T07:45:12.000000Z,2024-01-02T16:15:06.000000Z
1105,97,הסתברות,סח-236 - 5,,1,Numeric bullet single choice,פסיכומטרי,5,2023-09-28T15:25:19.000000Z,2024-02-06T09:51:43.000000Z
1322,97,הסתברות,סח-240 - 19,,1,Numeric bullet single choice,פסיכומטרי,8,2023-10-05T11:36:21.000000Z,2024-02-06T11:01:36.000000Z
382,69,אי-שוויון,סח-3-15,,1,Numeric bullet single choice,פסיכומטרי,3.5,2023-09-14T08:51:02.000000Z,2024-01-02T16:41:47.000000Z
385,71,חיובי שלילי וערך מוחלט,סח-6-16,,1,Numeric bullet single choice,פסיכומטרי,8,2023-09-14T09:41:03.000000Z,2024-01-02T17:13:01.000000Z
405,71,חיובי שלילי וערך מוחלט,סח-8-17,,1,Numeric bullet single choice,פסיכומטרי,6,2023-09-15T03:51:13.000000Z,2024-01-02T17:21:52.000000Z
407,69,אי-שוויון,סח-9-17,,1,Numeric bullet single choice,פסיכומטרי,5,2023-09-15T04:17:40.000000Z,2024-01-02T17:31:10.000000Z
9366,167,אנלוגיות,סמ - 10 - 21,,1,Numeric bullet single choice,פסיכומטרי,9,2024-05-13T08:03:33.000000Z,2024-05-13T08:03:33.000000Z
9367,167,אנלוגיות,סמ - 10 - 22,,1,Numeric bullet single choice,פסיכומטרי,5,2024-05-13T08:05:04.000000Z,2024-05-13T08:05:04.000000Z
9368,167,אנלוגיות,סמ - 10 - 23,,1,Numeric bullet single choice,פסיכומטרי,4,2024-05-13T08:06:25.000000Z,2024-05-13T08:06:25.000000Z
9369,167,אנלוגיות,סמ - 10 - 24,,1,Numeric bullet single choice,פסיכומטרי,5,2024-05-13T08:08:00.000000Z,2024-05-13T08:08:00.000000Z
9168,172,כללים וסידורים,סמ - 100 - 12,,1,Numeric bullet single choice,פסיכומטרי,7,2024-05-10T09:09:22.000000Z,2024-05-10T09:09:22.000000Z
8937,172,כללים וסידורים,סמ - 104 - 22,,1,Numeric bullet single choice,פסיכומטרי,7,2024-04-30T08:35:07.000000Z,2024-04-30T08:35:07.000000Z
8957,172,כללים וסידורים,סמ - 105 - 25,,1,Numeric bullet single choice,פסיכומטרי,7,2024-04-30T16:31:39.000000Z,2024-04-30T16:31:39.000000Z
8959,172,כללים וסידורים,סמ - 105 - 27,,1,Image and text,פסיכומטרי,6,2024-05-01T02:24:00.000000Z,2024-05-01T02:24:00.000000Z
8961,172,כללים וסידורים,סמ - 106 - 29,,1,Numeric bullet single choice,פסיכומטרי,5,2024-05-01T02:58:01.000000Z,2024-05-01T02:58:01.000000Z
8963,172,כללים וסידורים,סמ - 107 - 31,,1,Image and text,פסיכומטרי,8,2024-05-01T04:27:25.000000Z,2024-05-01T04:27:25.000000Z
8964,172,כללים וסידורים,סמ - 107 - 32,,1,Numeric bullet single choice,פסיכומטרי,8,2024-05-01T04:48:36.000000Z,2024-05-01T04:48:36.000000Z
8974,172,כללים וסידורים,סמ - 108 - 36,,1,Numeric bullet single choice,פסיכומטרי,8,2024-05-01T06:13:59.000000Z,2024-05-01T11:32:32.000000Z
8987,172,כללים וסידורים,סמ - 108 - 37,,1,Numeric bullet single choice,פסיכומטרי,7,2024-05-01T11:01:31.000000Z,2024-05-01T11:32:16.000000Z
8989,172,כללים וסידורים,סמ - 109 - 39,,1,Numeric bullet single choice,פסיכומטרי,8,2024-05-02T05:08:47.000000Z,2024-05-02T05:08:47.000000Z
8990,172,כללים וסידורים,סמ - 109 - 40,,1,Numeric bullet single choice,פסיכומטרי,9,2024-05-02T05:15:03.000000Z,2024-05-02T05:18:29.000000Z
9594,167,אנלוגיות,סמ - 11 - 26,,1,Numeric bullet single choice,פסיכומטרי,6,2024-05-19T03:38:34.000000Z,2024-05-19T03:38:34.000000Z
9598,167,אנלוגיות,סמ - 11 - 30,,1,Numeric bullet single choice,פסיכומטרי,7,2024-05-19T03:48:27.000000Z,2024-05-19T03:48:27.000000Z
9599,167,אנלוגיות,סמ - 12 - 31,,1,Numeric bullet single choice,פסיכומטרי,8,2024-05-19T03:53:13.000000Z,2024-05-19T03:53:13.000000Z
9600,167,אנלוגיות,סמ - 12 - 32,,1,Numeric bullet single choice,פסיכומטרי,7,2024-05-19T03:54:41.000000Z,2024-05-19T03:54:41.000000Z
9604,167,אנלוגיות,סמ - 12 - 35,,1,Numeric bullet single choice,פסיכומטרי,4,2024-05-19T03:59:04.000000Z,2024-05-19T03:59:04.000000Z
9605,167,אנלוגיות,סמ - 12 - 36,,1,Numeric bullet single choice,פסיכומטרי,5,2024-05-19T04:00:37.000000Z,2024-05-19T04:00:37.000000Z
10041,171,שאלות פסקה,סמ - 121 - 22,,1,Numeric bullet single choice,פסיכומטרי,6,2024-06-01T04:35:37.000000Z,2024-06-01T04:35:37.000000Z
10042,171,שאלות פסקה,סמ - 122 - 23,,1,Numeric bullet single choice,פסיכומטרי,4,2024-06-01T04:38:08.000000Z,2024-06-01T04:38:08.000000Z
10044,171,שאלות פסקה,סמ - 123 - 25,,1,Numeric bullet single choice,פסיכומטרי,8,2024-06-01T04:43:49.000000Z,2024-06-01T04:43:49.000000Z
10045,171,שאלות פסקה,סמ - 123 - 26,,1,Numeric bullet single choice,פסיכומטרי,6,2024-06-01T04:48:03.000000Z,2024-06-01T04:48:03.000000Z
10047,171,שאלות פסקה,סמ - 124 - 27,,1,Numeric bullet single choice,פסיכומטרי,4,2024-06-01T04:51:57.000000Z,2024-06-01T04:51:57.000000Z
10049,171,שאלות פסקה,סמ - 125 - 29,,1,Numeric bullet single choice,פסיכומטרי,2,2024-06-01T04:58:11.000000Z,2024-06-01T04:58:11.000000Z
10050,171,שאלות פסקה,סמ - 125 - 30,,1,Numeric bullet single choice,פסיכומטרי,4,2024-06-01T05:00:12.000000Z,2024-06-01T05:00:12.000000Z
10053,171,שאלות פסקה,סמ - 126 - 32,,1,Numeric bullet single choice,פסיכומטרי,4,2024-06-01T05:05:13.000000Z,2024-06-01T05:05:13.000000Z
10054,171,שאלות פסקה,סמ - 127 - 33,,1,Numeric bullet single choice,פסיכומטרי,5,2024-06-01T05:07:33.000000Z,2024-06-01T05:07:33.000000Z
10059,171,שאלות פסקה,סמ - 129 - 37,,1,Numeric bullet single choice,פסיכומטרי,5,2024-06-01T05:18:29.000000Z,2024-06-01T05:18:29.000000Z
9607,167,אנלוגיות,סמ - 13 - 37,,1,Numeric bullet single choice,פסיכומטרי,4,2024-05-19T04:03:38.000000Z,2024-05-19T04:03:38.000000Z
9610,167,אנלוגיות,סמ - 13 - 39,,1,Numeric bullet single choice,פסיכומטרי,5,2024-05-19T04:21:41.000000Z,2024-05-19T04:21:41.000000Z
9724,167,אנלוגיות,סמ - 14 - 44,,1,Numeric bullet single choice,פסיכומטרי,3,2024-05-20T06:21:21.000000Z,2024-05-20T06:21:21.000000Z
9785,167,אנלוגיות,סמ - 14 - 45,,1,Numeric bullet single choice,פסיכומטרי,4,2024-05-27T04:42:49.000000Z,2024-05-27T04:42:49.000000Z
9786,167,אנלוגיות,סמ - 14 - 46,,1,Numeric bullet single choice,פסיכומטרי,6,2024-05-27T04:47:08.000000Z,2024-05-27T04:47:08.000000Z
9787,167,אנלוגיות,סמ - 14 - 47,,1,Numeric bullet single choice,פסיכומטרי,7,2024-05-27T04:50:42.000000Z,2024-05-27T04:50:42.000000Z
9788,167,אנלוגיות,סמ - 14 - 48,,1,Numeric bullet single choice,פסיכומטרי,7,2024-05-27T04:53:21.000000Z,2024-05-27T04:53:21.000000Z
9789,167,אנלוגיות,סמ - 15 - 49,,1,Numeric bullet single choice,פסיכומטרי,3,2024-05-27T04:55:15.000000Z,2024-07-28T08:24:00.000000Z
9790,167,אנלוגיות,סמ - 15 - 50,,1,Numeric bullet single choice,פסיכומטרי,6,2024-05-27T04:57:07.000000Z,2024-05-27T04:57:07.000000Z
9791,167,אנלוגיות,סמ - 15 - 51,,1,Numeric bullet single choice,פסיכומטרי,9,2024-05-27T04:59:14.000000Z,2024-05-27T04:59:14.000000Z
9793,167,אנלוגיות,סמ - 15 - 53,,1,Numeric bullet single choice,פסיכומטרי,7,2024-05-27T05:02:21.000000Z,2024-05-27T05:02:21.000000Z
9795,167,אנלוגיות,סמ - 16 - 55,,1,Numeric bullet single choice,פסיכומטרי,8,2024-05-27T05:09:32.000000Z,2024-05-27T05:09:32.000000Z
9797,167,אנלוגיות,סמ - 16 - 57,,1,Numeric bullet single choice,פסיכומטרי,7,2024-05-27T05:16:45.000000Z,2024-05-27T05:16:45.000000Z
9798,167,אנלוגיות,סמ - 16 - 58,,1,Numeric bullet single choice,פסיכומטרי,7,2024-05-27T05:18:41.000000Z,2024-05-27T05:18:41.000000Z
9799,167,אנלוגיות,סמ - 16 - 59,,1,Numeric bullet single choice,פסיכומטרי,6,2024-05-27T05:27:48.000000Z,2024-08-16T09:50:32.000000Z
9800,167,אנלוגיות,סמ - 16 - 60,,1,Numeric bullet single choice,פסיכומטרי,6,2024-05-27T05:29:26.000000Z,2024-05-27T05:29:26.000000Z
7527,169,קטע קריאה,סמ - 169 - 114,,1,Numeric bullet single choice,פסיכומטרי,3,2024-01-18T15:32:35.000000Z,2024-01-18T15:32:35.000000Z
9801,167,אנלוגיות,סמ - 17 - 61,,1,Numeric bullet single choice,פסיכומטרי,7,2024-05-27T05:31:14.000000Z,2024-05-27T05:31:14.000000Z
9802,167,אנלוגיות,סמ - 17 - 62,,1,Numeric bullet single choice,פסיכומטרי,9,2024-05-27T05:33:27.000000Z,2024-05-27T05:33:27.000000Z
9803,167,אנלוגיות,סמ - 17 - 63,,1,Numeric bullet single choice,פסיכומטרי,2,2024-05-27T05:34:56.000000Z,2024-05-27T05:34:56.000000Z
9805,167,אנלוגיות,סמ - 17 - 65,,1,Numeric bullet single choice,פסיכומטרי,4,2024-05-27T05:38:18.000000Z,2024-05-27T05:38:18.000000Z
9808,167,אנלוגיות,סמ - 18 - 68,,1,Numeric bullet single choice,פסיכומטרי,7,2024-05-27T05:45:52.000000Z,2024-05-27T05:45:52.000000Z
9809,167,אנלוגיות,סמ - 18 - 69,,1,Numeric bullet single choice,פסיכומטרי,5,2024-05-27T05:47:54.000000Z,2024-05-27T05:48:44.000000Z
9810,167,אנלוגיות,סמ - 18 - 70,,1,Numeric bullet single choice,פסיכומטרי,6,2024-05-27T05:50:12.000000Z,2024-05-27T05:50:12.000000Z
9811,167,אנלוגיות,סמ - 18 - 71,,1,Numeric bullet single choice,פסיכומטרי,5,2024-05-27T05:51:50.000000Z,2024-05-27T05:51:50.000000Z
9915,167,אנלוגיות,סמ - 18 - 72,,1,Numeric bullet single choice,פסיכומטרי,10,2024-05-30T07:35:31.000000Z,2024-05-30T07:35:31.000000Z
9916,167,אנלוגיות,סמ - 19 - 73,,1,Numeric bullet single choice,פסיכומטרי,9,2024-05-30T07:37:16.000000Z,2024-05-30T07:37:16.000000Z
9917,167,אנלוגיות,סמ - 19 - 74,,1,Numeric bullet single choice,פסיכומטרי,8,2024-05-30T07:39:30.000000Z,2024-05-30T07:39:30.000000Z
9918,167,אנלוגיות,סמ - 19 - 75,,1,Numeric bullet single choice,פסיכומטרי,6,2024-05-30T07:41:11.000000Z,2024-05-30T07:41:11.000000Z
9920,167,אנלוגיות,סמ - 19 - 77,,1,Numeric bullet single choice,פסיכומטרי,6,2024-05-30T07:44:20.000000Z,2024-05-30T07:44:20.000000Z
9921,167,אנלוגיות,סמ - 19 - 78,,1,Numeric bullet single choice,פסיכומטרי,7,2024-05-30T07:45:40.000000Z,2024-05-30T07:45:40.000000Z
9924,167,אנלוגיות,סמ - 20 - 81,,1,Numeric bullet single choice,פסיכומטרי,4,2024-05-30T07:53:45.000000Z,2024-07-16T07:50:22.000000Z
