Product,Assignment ID,Assignment Name,Unit Type,Unit ID,Unit Name,Unit Active,Unit Mode,Unit Rules
פסיכומטרי,3654,חורף 2023 מעודכן,container,6691,חורף 2023 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3654,חורף 2023 מעודכן,container,6693,חורף 2023 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3654,חורף 2023 מעודכן,container,6694,חורף 2023 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3655,אביב 2019,container,27721,אביב 2019 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3655,אביב 2019,container,27723,אביב 2019 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3655,אביב 2019,container,27724,אביב 2019 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3655,אביב 2019,container,27726,אביב 2019 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3655,אביב 2019,container,27727,אביב 2019 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3655,אביב 2019,container,27729,אביב 2019 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3656,פרוייק לקחים 2- ללא עמידה בזמנים,container,3161,קיץ 2022 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3657,2024 חורף-מאלו,container,74193,חורף 24 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3657,2024 חורף-מאלו,container,74433,חורף 24 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3657,2024 חורף-מאלו,container,74438,חורף 24 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3657,2024 חורף-מאלו,container,74445,חורף 24 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3657,2024 חורף-מאלו,container,74451,חורף 24 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3657,2024 חורף-מאלו,container,74454,חורף 24 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3658,2024 מאלו,container,36068,סתיו 2024 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3658,2024 מאלו,container,36076,סתיו 2024 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3658,2024 מאלו,container,74193,חורף 24 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3658,2024 מאלו,container,74433,חורף 24 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3658,2024 מאלו,container,74438,חורף 24 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3658,2024 מאלו,container,74445,חורף 24 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3658,2024 מאלו,container,74451,חורף 24 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3658,2024 מאלו,container,74454,חורף 24 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3659,2024 מאלו,container,36068,סתיו 2024 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3659,2024 מאלו,container,36076,סתיו 2024 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3659,2024 מאלו,container,74193,חורף 24 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3659,2024 מאלו,container,74433,חורף 24 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3659,2024 מאלו,container,74438,חורף 24 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3659,2024 מאלו,container,74445,חורף 24 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3659,2024 מאלו,container,74451,חורף 24 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3659,2024 מאלו,container,74454,חורף 24 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3660,2024 מאלו סתיו,container,36069,סתיו 2024 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3661,2024 מאלו מתוקן,container,36071,סתיו 2024 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3662,מאלו 2024 מתוקן באמת,container,36074,סתיו 2024 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3663,בוחן קטן אביב 2023,container,1132,אביב 2023 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3663,בוחן קטן אביב 2023,container,1133,אביב 2023 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3663,בוחן קטן אביב 2023,container,1134,אביב 2023 פרק כמותי ראשון,1,Predetermined,NULL
פסיכומטרי,3664,סימולציה 4/4,container,868,קיץ 2022 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3664,סימולציה 4/4,container,3141,קיץ 2022 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3664,סימולציה 4/4,container,6688,חורף 2023 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3664,סימולציה 4/4,container,6689,חורף 2023 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3664,סימולציה 4/4,container,6690,חורף 2023 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3664,סימולציה 4/4,container,6691,חורף 2023 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3664,סימולציה 4/4,container,6693,חורף 2023 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3664,סימולציה 4/4,container,6694,חורף 2023 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3665,תרגול 2 פרקים,container,6689,חורף 2023 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3665,תרגול 2 פרקים,container,6691,חורף 2023 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3666,אביב 2023 מועדכן,container,1132,אביב 2023 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3666,אביב 2023 מועדכן,container,1134,אביב 2023 פרק כמותי ראשון,1,Predetermined,NULL
פסיכומטרי,3666,אביב 2023 מועדכן,container,1136,אביב 2023 פרק אנגלית ראשון,1,Predetermined,NULL
פסיכומטרי,3667,אביב 2023,container,1132,אביב 2023 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3667,אביב 2023,container,1135,אביב 2023 פרק כמותי שני,1,Predetermined,NULL
פסיכומטרי,3667,אביב 2023,container,1136,אביב 2023 פרק אנגלית ראשון,1,Predetermined,NULL
פסיכומטרי,3668,אביב 2024,container,8022,אביב 2024 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3669,קיץ 2024,container,14485,קיץ 2024 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3669,קיץ 2024,container,14487,קיץ 2024 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3669,קיץ 2024,container,14676,קיץ 2024 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3669,קיץ 2024,container,14680,קיץ 2024 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3669,קיץ 2024,container,14856,קיץ 2024 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3669,קיץ 2024,container,14858,קיץ 2024 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3670,סימולציה 4,container,6688,חורף 2023 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3670,סימולציה 4,container,6689,חורף 2023 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3670,סימולציה 4,container,6690,חורף 2023 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3670,סימולציה 4,container,6691,חורף 2023 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3670,סימולציה 4,container,6693,חורף 2023 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3670,סימולציה 4,container,6694,חורף 2023 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3670,סימולציה 4,container,14485,קיץ 2024 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3670,סימולציה 4,container,14858,קיץ 2024 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3671,קיץ,container,14676,קיץ 2024 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3671,קיץ,container,14680,קיץ 2024 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3672,ג,container,14856,קיץ 2024 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3672,ג,container,14858,קיץ 2024 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3673,מבחן קיץ 2024,container,14485,קיץ 2024 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3673,מבחן קיץ 2024,container,14487,קיץ 2024 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3673,מבחן קיץ 2024,container,14676,קיץ 2024 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3673,מבחן קיץ 2024,container,14680,קיץ 2024 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3673,מבחן קיץ 2024,container,14856,קיץ 2024 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3673,מבחן קיץ 2024,container,14858,קיץ 2024 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3674,סתיו 2020,container,18226,סתיו 20 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3674,סתיו 2020,container,18228,סתיו 20 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3674,סתיו 2020,container,18229,סתיו 20 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3674,סתיו 2020,container,18304,סתיו 20 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3674,סתיו 2020,container,18305,סתיו 20 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3674,סתיו 2020,container,18307,סתיו 20 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3675,סתיו 2020 נכון,container,18226,סתיו 20 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3675,סתיו 2020 נכון,container,18228,סתיו 20 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3675,סתיו 2020 נכון,container,18229,סתיו 20 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3675,סתיו 2020 נכון,container,18304,סתיו 20 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3675,סתיו 2020 נכון,container,18305,סתיו 20 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3675,סתיו 2020 נכון,container,18307,סתיו 20 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3676,סתיו 2020 נכון!,container,18226,סתיו 20 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3676,סתיו 2020 נכון!,container,18228,סתיו 20 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3676,סתיו 2020 נכון!,container,18229,סתיו 20 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3676,סתיו 2020 נכון!,container,18304,סתיו 20 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3676,סתיו 2020 נכון!,container,18305,סתיו 20 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3676,סתיו 2020 נכון!,container,18307,סתיו 20 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3677,חורף 23,container,6688,חורף 2023 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3677,חורף 23,container,6689,חורף 2023 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3677,חורף 23,container,6690,חורף 2023 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3677,חורף 23,container,6691,חורף 2023 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3677,חורף 23,container,6693,חורף 2023 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3677,חורף 23,container,6694,חורף 2023 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3678,קיץ 2022 6 פרקים,container,867,קיץ 2022 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3678,קיץ 2022 6 פרקים,container,868,קיץ 2022 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3678,קיץ 2022 6 פרקים,container,3141,קיץ 2022 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3678,קיץ 2022 6 פרקים,container,3156,קיץ 2022 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3678,קיץ 2022 6 פרקים,container,3160,קיץ 2022 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3678,קיץ 2022 6 פרקים,container,3161,קיץ 2022 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3679,מועד קיץ 2022 פרק 6,container,867,קיץ 2022 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3679,מועד קיץ 2022 פרק 6,container,868,קיץ 2022 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3679,מועד קיץ 2022 פרק 6,container,3141,קיץ 2022 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3679,מועד קיץ 2022 פרק 6,container,3156,קיץ 2022 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3679,מועד קיץ 2022 פרק 6,container,3160,קיץ 2022 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3679,מועד קיץ 2022 פרק 6,container,3161,קיץ 2022 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3680,אכא,container,1132,אביב 2023 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3681,קיץ 2023,container,3378,קיץ 2023 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3681,קיץ 2023,container,3379,קיץ 2023 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3681,קיץ 2023,container,3382,קיץ 2023 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3681,קיץ 2023,container,3383,קיץ 2023 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3681,קיץ 2023,container,3386,קיץ 2023 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3681,קיץ 2023,container,3387,קיץ 2023 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3682,סמולציה נדב וגיל,container,1132,אביב 2023 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3682,סמולציה נדב וגיל,container,1133,אביב 2023 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3682,סמולציה נדב וגיל,container,1135,אביב 2023 פרק כמותי שני,1,Predetermined,NULL
פסיכומטרי,3682,סמולציה נדב וגיל,container,6690,חורף 2023 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3682,סמולציה נדב וגיל,container,6694,חורף 2023 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3682,סמולציה נדב וגיל,container,14487,קיץ 2024 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3682,סמולציה נדב וגיל,container,14680,קיץ 2024 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3682,סמולציה נדב וגיל,container,74451,חורף 24 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3683,עברית פרק 2 אביב 23,container,1133,אביב 2023 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3684,אביב 2024,container,8022,אביב 2024 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3685,סימולציה נדב וגיל מ,container,1132,אביב 2023 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3685,סימולציה נדב וגיל מ,container,1133,אביב 2023 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3685,סימולציה נדב וגיל מ,container,1135,אביב 2023 פרק כמותי שני,1,Predetermined,NULL
פסיכומטרי,3685,סימולציה נדב וגיל מ,container,6690,חורף 2023 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3685,סימולציה נדב וגיל מ,container,6694,חורף 2023 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3685,סימולציה נדב וגיל מ,container,14487,קיץ 2024 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3685,סימולציה נדב וגיל מ,container,14680,קיץ 2024 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3685,סימולציה נדב וגיל מ,container,74451,חורף 24 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3686,חורף 2024,container,74193,חורף 24 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3686,חורף 2024,container,74433,חורף 24 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3686,חורף 2024,container,74438,חורף 24 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3686,חורף 2024,container,74445,חורף 24 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3686,חורף 2024,container,74451,חורף 24 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3686,חורף 2024,container,74454,חורף 24 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3687,סימולציה נדב וגיל,container,1132,אביב 2023 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3687,סימולציה נדב וגיל,container,1133,אביב 2023 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3687,סימולציה נדב וגיל,container,1135,אביב 2023 פרק כמותי שני,1,Predetermined,NULL
פסיכומטרי,3687,סימולציה נדב וגיל,container,6690,חורף 2023 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3687,סימולציה נדב וגיל,container,6694,חורף 2023 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3687,סימולציה נדב וגיל,container,14487,קיץ 2024 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3687,סימולציה נדב וגיל,container,14680,קיץ 2024 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3687,סימולציה נדב וגיל,container,74451,חורף 24 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3688,סתיו 2023,container,4227,סתיו 2023 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3688,סתיו 2023,container,4228,סתיו 2023 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3688,סתיו 2023,container,4229,סתיו 2023 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3688,סתיו 2023,container,4230,סתיו 2023 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3688,סתיו 2023,container,4232,סתיו 2023 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3688,סתיו 2023,container,4233,סתיו 2023 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3689,קיץ 24 כמותי ראשון,container,14676,קיץ 2024 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3690,אביב 2024,container,8022,אביב 2024 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3691,קיץ 2022,container,867,קיץ 2022 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3691,קיץ 2022,container,868,קיץ 2022 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3691,קיץ 2022,container,3141,קיץ 2022 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3691,קיץ 2022,container,3156,קיץ 2022 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3691,קיץ 2022,container,3160,קיץ 2022 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3691,קיץ 2022,container,3161,קיץ 2022 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3692,אביב 2024,container,8023,אביב 2024 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3693,כמותי+ מילולי,container,1132,אביב 2023 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3693,כמותי+ מילולי,container,18314,אביב 20 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3694,סימולציה שבת,container,6688,חורף 2023 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3694,סימולציה שבת,container,6694,חורף 2023 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3694,סימולציה שבת,container,36068,סתיו 2024 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3694,סימולציה שבת,container,36069,סתיו 2024 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3694,סימולציה שבת,container,36071,סתיו 2024 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3694,סימולציה שבת,container,36074,סתיו 2024 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3694,סימולציה שבת,container,36076,סתיו 2024 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3694,סימולציה שבת,container,36077,סתיו 2024 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3695,אביב 2024,container,8024,אביב 2024 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3696,אביב 2024,container,8025,אביב 2024 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3697,אביב 2025,container,8026,אביב 2024 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3698,חורף 2024 (פיילוט חורף 2023),container,6689,חורף 2023 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3698,חורף 2024 (פיילוט חורף 2023),container,6693,חורף 2023 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3698,חורף 2024 (פיילוט חורף 2023),container,74193,חורף 24 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3698,חורף 2024 (פיילוט חורף 2023),container,74433,חורף 24 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3698,חורף 2024 (פיילוט חורף 2023),container,74438,חורף 24 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3698,חורף 2024 (פיילוט חורף 2023),container,74445,חורף 24 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3698,חורף 2024 (פיילוט חורף 2023),container,74451,חורף 24 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3698,חורף 2024 (פיילוט חורף 2023),container,74454,חורף 24 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3699,אביב מבחן מלא 2024,container,8022,אביב 2024 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3699,אביב מבחן מלא 2024,container,8023,אביב 2024 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3699,אביב מבחן מלא 2024,container,8024,אביב 2024 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3699,אביב מבחן מלא 2024,container,8025,אביב 2024 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3699,אביב מבחן מלא 2024,container,8026,אביב 2024 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3699,אביב מבחן מלא 2024,container,8027,אביב 2024 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3700,זעגז,container,3070,פרק 1 כמותי,1,Predetermined,NULL
פסיכומטרי,3701,מאלו חורף 2022+ 2 פיילוט קיץ 2023,container,1138,חורף 2022 פרק מילולי ראשון,1,Predetermined,NULL
פסיכומטרי,3701,מאלו חורף 2022+ 2 פיילוט קיץ 2023,container,1139,חורף 2022 פרק מילולי שני,1,Predetermined,NULL
פסיכומטרי,3701,מאלו חורף 2022+ 2 פיילוט קיץ 2023,container,1140,חורף 2022 פרק כמותי ראשון,1,Predetermined,NULL
פסיכומטרי,3701,מאלו חורף 2022+ 2 פיילוט קיץ 2023,container,1141,חורף 2022 פרק כמותי שני,1,Predetermined,NULL
פסיכומטרי,3701,מאלו חורף 2022+ 2 פיילוט קיץ 2023,container,1142,חורף 2022 פרק אנגלית ראשון,1,Predetermined,NULL
פסיכומטרי,3701,מאלו חורף 2022+ 2 פיילוט קיץ 2023,container,1143,חורף 2022 פרק אנגלית שני,1,Predetermined,NULL
פסיכומטרי,3701,מאלו חורף 2022+ 2 פיילוט קיץ 2023,container,3382,קיץ 2023 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3701,מאלו חורף 2022+ 2 פיילוט קיץ 2023,container,3387,קיץ 2023 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3702,4.4,container,6690,חורף 2023 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3702,4.4,container,6694,חורף 2023 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3702,4.4,container,36068,סתיו 2024 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3702,4.4,container,36069,סתיו 2024 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3702,4.4,container,36071,סתיו 2024 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3702,4.4,container,36074,סתיו 2024 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3702,4.4,container,36076,סתיו 2024 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3702,4.4,container,36077,סתיו 2024 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3703,אביב מבחן מלא 2024,container,8022,אביב 2024 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3703,אביב מבחן מלא 2024,container,8023,אביב 2024 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3703,אביב מבחן מלא 2024,container,8024,אביב 2024 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3703,אביב מבחן מלא 2024,container,8025,אביב 2024 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3703,אביב מבחן מלא 2024,container,8026,אביב 2024 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3703,אביב מבחן מלא 2024,container,8027,אביב 2024 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3704,סימולציה 6- אביב 2024 ו2 מ2022,container,823,אביב 2022 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3704,סימולציה 6- אביב 2024 ו2 מ2022,container,824,אביב 2022 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3704,סימולציה 6- אביב 2024 ו2 מ2022,container,8022,אביב 2024 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3704,סימולציה 6- אביב 2024 ו2 מ2022,container,8023,אביב 2024 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3704,סימולציה 6- אביב 2024 ו2 מ2022,container,8024,אביב 2024 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3704,סימולציה 6- אביב 2024 ו2 מ2022,container,8025,אביב 2024 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3704,סימולציה 6- אביב 2024 ו2 מ2022,container,8026,אביב 2024 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3704,סימולציה 6- אביב 2024 ו2 מ2022,container,8027,אביב 2024 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3705,סימולציה אביב 2022,container,822,אביב 2022 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3705,סימולציה אביב 2022,container,823,אביב 2022 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,3705,סימולציה אביב 2022,container,824,אביב 2022 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3705,סימולציה אביב 2022,container,825,אביב 2022 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,3705,סימולציה אביב 2022,container,826,אביב 2022 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3705,סימולציה אביב 2022,container,838,אביב 2022 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,3705,סימולציה אביב 2022,container,3386,קיץ 2023 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,3705,סימולציה אביב 2022,container,14487,קיץ 2024 מילולי פרק שני,1,Predetermined,NULL
