Product,Container ID,Container Title,Container Display Name,Container Active,Container Mode,Question ID,Question Old ID,Question Level,Question Type,Question Active,Question (Main) Tag
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7079,סמ - 57 - 67,3,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7081,סמ - 57 - 69,9,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7082,סמ - 58 - 70,5,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7083,סמ - 58 - 71,5,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7084,סמ - 58 - 72,3,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7085,סמ - 59 - 73,2,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7087,סמ - 59 - 75,10,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7088,סמ - 60 - 76,6,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7089,סמ - 60 - 77,6,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7090,סמ - 60 - 78,6,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7091,סמ - 61 - 79,6,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7093,סמ - 61 - 81,8,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7094,סמ - 62 - 82,6,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7095,סמ - 62 - 83,5,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7096,סמ - 62 - 84,9,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7097,סמ - 63 - 85,6,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7098,סמ - 63 - 86,7,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7101,סמ - 64 - 89,6,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7102,סמ - 64 - 90,9,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7112,NULL,4.2,Exam Question,0,Reading Comprehension
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7124,מח - 9 - 9,1,Numeric bullet single choice,1,ביטויים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7125,מח - 9 - 10,1,Numeric bullet single choice,1,ביטויים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7127,מח - 11 - 2,1,Numeric bullet single choice,1,ביטויים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7129,מח - 11 - 4,1,Numeric bullet single choice,1,ביטויים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7131,מח - 11 - 6,1,Numeric bullet single choice,1,ביטויים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7133,מח - 11 - 8,1,Numeric bullet single choice,1,ביטויים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7134,מח - 11 - 9,1,Numeric bullet single choice,1,ביטויים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7136,סמ - 146 - 43,3,Numeric bullet single choice,1,קטע קריאה
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7147,צל - 56 - 6,1,Image and text,1,מעגלים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7151,צל - 57 - 9,1.5,Image and text,1,מעגלים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7158,צל - 59 - 12,2.5,Image and text,1,מעגלים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7161,צל - 59 - 14,1,Image and text,1,מעגלים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7162,צל - 60 - 15,1,Image and text,1,מעגלים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7163,צל - 61 - 16,2,Image and text,1,מעגלים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7166,צל - 62 - 19,1.5,Image and text,1,מעגלים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7171,צל - 64 - 24,1,Image and text,1,מעגלים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7172,צל - 64 - 25,1,Image and text,1,מעגלים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7191,מח - 12 - 1,1,Numeric bullet single choice,1,ביטויים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7196,מח - 12 - 5,1,Numeric bullet single choice,1,ביטויים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7198,מח - 12 - 7,1,Numeric bullet single choice,1,ביטויים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7199,מח - 12 - 8,1,Numeric bullet single choice,0,ביטויים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7201,מח - 12 - 9,1,Numeric bullet single choice,1,ביטויים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7207,מח - 14 - 5,1,Numeric bullet single choice,0,ביטויים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7209,מח - 15 - 2,1,Numeric bullet single choice,1,ביטויים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7211,מח - 15 - 4,1,Numeric bullet single choice,1,ביטויים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7214,מח - 15 - 7,1,Numeric bullet single choice,1,ביטויים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7217,מח - 15 - 9,1,Numeric bullet single choice,1,ביטויים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7218,מח - 15 - 11,1,Numeric bullet single choice,1,ביטויים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7219,מח - 15 - 12,1,Numeric bullet single choice,1,ביטויים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7221,מח - 15 - 14,1,Numeric bullet single choice,1,ביטויים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7222,מח - 16 - 15,1,Numeric bullet single choice,1,ביטויים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7223,מח - 16 - 16,1,Numeric bullet single choice,1,ביטויים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7225,מח - 16 - 19,1,Numeric bullet single choice,1,ביטויים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7226,מח - 16 - 20,1,Numeric bullet single choice,1,ביטויים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7228,מח - 16 - 22,1,Numeric bullet single choice,1,ביטויים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7229,מח - 16 - 23,1,Numeric bullet single choice,1,ביטויים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7230,מח - 16 - 24,1,Numeric bullet single choice,1,ביטויים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7231,מח - 16 - 25,1,Numeric bullet single choice,1,ביטויים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7244,מח - 21 - 1,1,Numeric bullet single choice,1,ביטויים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7250,מח - 21 - 7,1,Numeric bullet single choice,1,ביטויים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7251,מח - 21 - 8,1,Numeric bullet single choice,1,ביטויים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7253,מח - 21 - 10,1,Numeric bullet single choice,1,ביטויים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7255,מח - 22 - 3,1,Numeric bullet single choice,1,ביטויים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7264,A_9502,4,Numeric bullet single choice,1,אי-שוויון
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7278,סח - 263 - 14,9,Text question with image answers,0,הסקה מתרשים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7297,מח - 26 - 3,1,Numeric bullet single choice,1,ביטויים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7298,מח - 28 - 1,1,Numeric bullet single choice,1,ביטויים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7299,מח - 28 - 2,1,Numeric bullet single choice,1,ביטויים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7300,מח - 28 - 3,1,Numeric bullet single choice,1,ביטויים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7304,מח - 28 - 7,1,Numeric bullet single choice,1,ביטויים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7305,מח - 28 - 8,1,Numeric bullet single choice,1,ביטויים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7306,מח - 28 - 9,1,Numeric bullet single choice,1,ביטויים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7307,מח - 28 - 10,1,Numeric bullet single choice,1,ביטויים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7310,מח - 28 - 13,1,Numeric bullet single choice,1,ביטויים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7312,מח - 28 - 15,1,Numeric bullet single choice,1,ביטויים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7329,מה - 73 - 10,1,Numeric bullet single choice,0,ממוצע
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7336,מה - 73 - 14,2,Numeric bullet single choice,1,ממוצע
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7339,מה - 74 - 1,2,Numeric bullet single choice,1,ממוצע
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7340,מה - 74 - 2,1,Numeric bullet single choice,1,ממוצע
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7342,מה - 74 - 3,2,Numeric bullet single choice,1,ממוצע
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7343,מה - 74 - 4,2,Numeric bullet single choice,1,ממוצע
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7344,מה - 74 - 5,2,Numeric bullet single choice,1,ממוצע
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7351,מה - 45 - 6,1.5,Numeric bullet single choice,1,תנועה
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7353,מה - 45 - 8,2,Numeric bullet single choice,1,תנועה
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7354,מה - 46 - 1,1,Numeric bullet single choice,1,תנועה
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7356,מה - 46 - 3,1,Numeric bullet single choice,1,תנועה
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7357,מה - 46 - 4,1,Numeric bullet single choice,1,תנועה
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7358,מה - 46 - 5,1,Numeric bullet single choice,1,תנועה
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7364,מה - 51 - 18,2,Numeric bullet single choice,1,תנועה
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7365,מה - 51 - 19,1,Numeric bullet single choice,1,תנועה
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7366,מה - 51 - 20,2,Numeric bullet single choice,1,תנועה
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7367,מה - 51 - 21,1,Numeric bullet single choice,1,תנועה
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7368,מה - 51 - 22,1,Numeric bullet single choice,1,תנועה
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7369,מה - 51 - 23,2,Numeric bullet single choice,1,תנועה
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7370,מה - 52 - 24,1,Numeric bullet single choice,1,תנועה
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7371,מה - 52 - 25,2,Numeric bullet single choice,1,תנועה
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7372,מה - 52 - 26,1,Numeric bullet single choice,1,תנועה
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7373,מה - 52 - 27,1,Numeric bullet single choice,1,תנועה
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7374,מה - 52 - 28,4.5,Numeric bullet single choice,1,תנועה
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7375,9150,4,Numeric bullet single choice,0,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7377,9151,6,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7378,9153,7,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7379,9154,7,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7380,9156,6,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7381,9157,5,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7382,9159,6,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7383,9160,7,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7385,9163,5,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7386,9164,7,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7388,NULL,0,Image and text,1,פיתגורס
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7389,9168,6,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7392,9171,5,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7393,9172,7,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7395,9173,6,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7424,סא - 165 - 96,7,English layout,1,Reading Comprehension
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7425,סא - 165 - 97,6,English layout,1,Reading Comprehension
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7426,9174,4,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7427,9175,5,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7428,9176,6,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7429,9177,5,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7430,סמ - 161 - 85,5,Numeric bullet single choice,1,קטע קריאה
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7432,סמ - 161 - 87,5,Numeric bullet single choice,1,קטע קריאה
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7434,סמ - 161 - 89,6,Numeric bullet single choice,1,קטע קריאה
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7435,סמ - 161 - 90,4,Numeric bullet single choice,1,קטע קריאה
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7436,סמ - 162 - 91,2,Numeric bullet single choice,1,קטע קריאה
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7440,סמ - 163 - 95,4,Numeric bullet single choice,1,קטע קריאה
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7460,סא - 165 - 98,6,English layout,1,Reading Comprehension
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7461,סא - 165 - 99,5,English layout,1,Reading Comprehension
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7462,סא - 165 - 100,8,English layout,1,Reading Comprehension
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7463,סא - 171 - 13,2,English layout,1,Reading Comprehension
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7464,סא - 171 - 14,3,English layout,1,Reading Comprehension
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7466,סא - 171 - 16,3,English layout,1,Reading Comprehension
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7487,סח - 276 - 40,7,Numeric bullet single choice,1,הסקה מתרשים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7488,סח - 277 - 41,8,Numeric bullet single choice,1,הסקה מתרשים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7489,סח - 277 - 42,5,Numeric bullet single choice,1,הסקה מתרשים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7490,סח - 277 - 43,8,Numeric bullet single choice,1,הסקה מתרשים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7499,סח - 283 - 52,5,Numeric bullet single choice,1,הסקה מתרשים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7500,סח - 283 - 53,6,Numeric bullet single choice,1,הסקה מתרשים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7501,סח - 283 - 54,7,Numeric bullet single choice,1,הסקה מתרשים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7502,סח - 283 - 55,8,Numeric bullet single choice,1,הסקה מתרשים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7503,9178,6,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7504,9180,5,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7505,9181,6,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7507,9183,5,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7508,9184,5,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7509,9185,5,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7510,9186,6,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7511,9187,5,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7512,9188,6,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7513,9189,6,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7514,9190,6,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7515,9191,6,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7527,סמ - 169 - 114,3,Numeric bullet single choice,1,קטע קריאה
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7574,סא - 167 - 1,2,English layout,1,Sentence Completions
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7575,סא - 167 - 2,2,English layout,1,Sentence Completions
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7576,סא - 167 - 3,4,English layout,1,Sentence Completions
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7577,סא - 167 - 4,3,English layout,1,Sentence Completions
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7578,סא - 168 - 5,3,English layout,1,Sentence Completions
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7579,סא - 168 - 6,5,English layout,1,Sentence Completions
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7580,סא - 168 - 7,4,English layout,1,Sentence Completions
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7581,סא - 168 - 8,8,English layout,1,Sentence Completions
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7590,סא - 175 - 1,2,English layout,1,Sentence Completions
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7591,סא - 175 - 2,8,English layout,1,Sentence Completions
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7594,סא - 176 - 5,7,English layout,1,Sentence Completions
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7597,סא - 176 - 6,9,English layout,1,Sentence Completions
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7598,סח - 299 - 86,7,Image and text,0,הסקה מתרשים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7599,סח - 299 - 87,8,Image and text,0,הסקה מתרשים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7600,סא - 176 - 7,7,English layout,1,Sentence Completions
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7623,9192,5,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7624,9194,7,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7625,9195,5,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7626,9196,4,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7627,9197,5,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7628,9198,5,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7629,9199,5,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7630,9200,4,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7632,סמ - 45 - 32,5,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7633,סמ - 45 - 33,6,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7634,סא - 183 - 1,2,English layout,1,Sentence Completions
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7635,סא - 183 - 2,5,English layout,1,Sentence Completions
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7636,סא - 183 - 3,4,English layout,1,Sentence Completions
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7640,סא - 184 - 5,8,English layout,1,Sentence Completions
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7644,סח - 312 - 114,3,Numeric bullet single choice,1,הסקה מתרשים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7645,סח - 313 - 115,6,Numeric bullet single choice,1,הסקה מתרשים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7646,סח - 313 - 116,6,Numeric bullet single choice,1,הסקה מתרשים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7647,סח - 313 - 117,6,Numeric bullet single choice,1,הסקה מתרשים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7648,סח - 313 - 118,8,Numeric bullet single choice,1,הסקה מתרשים
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7655,סא - 184 - 7,8,English layout,1,Sentence Completions
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7656,סא - 184 - 8,6,English layout,1,Sentence Completions
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7660,מה - 6 - 4,1,Numeric bullet single choice,1,יחס
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7662,מה - 6 - 6,1,Numeric bullet single choice,1,יחס
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7670,מה - 9 - 14,1,Numeric bullet single choice,1,יחס
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7671,מה - 9 - 15,1,Numeric bullet single choice,1,יחס
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7673,מה - 9 - 17,1,Numeric bullet single choice,1,יחס
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7674,מה - 9 - 18,2,Numeric bullet single choice,1,יחס
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7686,מה - 58 - 11,2,Numeric bullet single choice,1,הספק
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7687,מה - 58 - 12,1,Numeric bullet single choice,1,הספק
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7689,סמ - 46 - 34,5,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7691,סמ - 46 - 34,5,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7697,סא - 191 - 1,4,English layout,1,Sentence Completions
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7698,סא - 191 - 2,6,English layout,1,Sentence Completions
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7699,סא - 191 - 3,5,English layout,1,Sentence Completions
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7700,סא - 191 - 4,4,English layout,1,Sentence Completions
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7701,סא - 192 - 5,6,English layout,1,Sentence Completions
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7702,סא - 192 - 6,9,English layout,1,Sentence Completions
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7703,סא - 192 - 7,7,English layout,1,Sentence Completions
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7704,סא - 192 - 8,8,English layout,1,Sentence Completions
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7705,סמ - 46 - 36,6,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7707,סא - 169 - 10,7,English layout,1,Restatements
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7708,סא - 169 - 11,7,English layout,1,Restatements
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7709,סא - 169 - 12,8,English layout,1,Restatements
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7710,סא - 176 - 9,3,English layout,1,Restatements
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7711,סא - 177 - 10,6,English layout,1,Restatements
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7712,סא - 177 - 11,9,English layout,1,Restatements
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7713,סא - 177 - 12,9,English layout,1,Restatements
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7714,סא - 184 - 9,6,English layout,1,Restatements
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7715,סא - 185 - 10,8,English layout,1,Restatements
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7718,מה - 59 - 3,1,Numeric bullet single choice,1,הספק
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7719,מה - 59 - 4,1,Numeric bullet single choice,1,הספק
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7721,מה - 59 - 5,1,Numeric bullet single choice,1,הספק
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7722,סח - 189 - 18,3.5,Numeric bullet single choice,1,ממוצע
פסיכומטרי,NULL,NULL,NULL,NULL,NULL,7723,מה - 67 - 1,1,Numeric bullet single choice,1,הספק
